"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"27.06.2013","4.028,65","4.155,10","4.157,91","4.015,75","","-3,04%"
"26.06.2013","4.155,10","3.971,41","4.155,10","3.971,41","","4,63%"
"25.06.2013","3.971,41","3.877,32","3.978,91","3.646,84","","2,43%"
"24.06.2013","3.877,32","4.059,45","4.074,49","3.826,71","","-4,49%"
"21.06.2013","4.059,45","4.056,90","4.082,72","3.914,13","","0,06%"
"20.06.2013","4.056,90","4.228,59","4.228,59","4.056,13","","-4,06%"
"19.06.2013","4.228,59","4.268,95","4.268,95","4.171,83","","-0,95%"
"18.06.2013","4.268,95","4.186,68","4.289,34","4.165,18","","1,97%"
"17.06.2013","4.186,68","4.191,78","4.238,90","4.161,71","","-0,12%"
"14.06.2013","4.191,78","4.056,60","4.211,89","4.056,60","","3,33%"
"13.06.2013","4.056,60","4.133,38","4.133,38","3.919,84","","-1,86%"
"07.06.2013","4.133,38","4.203,23","4.234,91","4.099,92","","-1,66%"
"06.06.2013","4.203,23","4.291,88","4.291,88","4.199,02","","-2,07%"
"05.06.2013","4.291,88","4.245,79","4.291,88","4.230,04","","1,09%"
"04.06.2013","4.245,79","4.319,05","4.328,52","4.184,74","","-1,70%"
"03.06.2013","4.319,05","4.341,85","4.372,22","4.303,97","","-0,53%"
"31.05.2013","4.341,85","4.369,04","4.404,68","4.340,15","","-0,62%"
"30.05.2013","4.369,04","4.385,63","4.394,71","4.353,76","","-0,38%"
"29.05.2013","4.385,63","4.349,99","4.385,63","4.325,49","","0,82%"
"28.05.2013","4.349,99","4.487,77","4.499,54","4.335,23","","-3,07%"
"27.05.2013","4.487,77","4.473,78","4.512,25","4.431,33","","0,31%"
"24.05.2013","4.473,78","4.418,46","4.495,42","4.418,46","","1,25%"
"23.05.2013","4.418,46","4.398,23","4.492,98","4.381,23","","0,46%"
"22.05.2013","4.398,23","4.480,97","4.498,92","4.366,76","","-1,85%"
"21.05.2013","4.480,97","4.358,75","4.480,97","4.358,75","","2,80%"
"20.05.2013","4.358,75","4.283,92","4.360,98","4.283,92","","1,75%"
"17.05.2013","4.283,92","4.207,01","4.293,86","4.181,16","","1,83%"
"16.05.2013","4.207,01","4.144,71","4.240,34","4.133,43","","1,50%"
"15.05.2013","4.144,71","4.018,99","4.144,71","4.018,99","","3,13%"
"14.05.2013","4.018,99","4.072,81","4.072,81","3.983,93","","-1,32%"
"13.05.2013","4.072,81","3.997,00","4.073,59","3.997,00","","1,90%"
"10.05.2013","3.997,00","4.013,75","4.019,93","3.943,13","","-0,42%"
"09.05.2013","4.013,75","3.943,36","4.013,75","3.932,05","","1,79%"
"08.05.2013","3.943,36","3.888,65","3.947,59","3.888,65","","1,41%"
"07.05.2013","3.888,65","3.895,83","3.933,42","3.872,87","","-0,18%"
"06.05.2013","3.895,83","3.771,08","3.907,29","3.771,08","","3,31%"
"03.05.2013","3.771,08","3.715,11","3.798,49","3.715,11","","1,51%"
"02.05.2013","3.715,11","3.617,31","3.715,11","3.606,73","","2,70%"
"26.04.2013","3.617,31","3.679,44","3.696,10","3.609,38","","-1,69%"
"25.04.2013","3.679,44","3.752,00","3.777,57","3.677,73","","-1,93%"
"24.04.2013","3.752,00","3.614,79","3.755,17","3.608,67","","3,80%"
"23.04.2013","3.614,79","3.692,46","3.710,55","3.604,26","","-2,10%"
"22.04.2013","3.692,46","3.629,73","3.692,46","3.629,14","","1,73%"
"19.04.2013","3.629,73","3.550,72","3.644,06","3.550,72","","2,23%"
"18.04.2013","3.550,72","3.536,06","3.573,71","3.517,43","","0,41%"
"17.04.2013","3.536,06","3.494,12","3.545,77","3.487,75","","1,20%"
"16.04.2013","3.494,12","3.454,70","3.499,63","3.421,19","","1,14%"
"15.04.2013","3.454,70","3.536,34","3.536,34","3.452,62","","-2,31%"
"12.04.2013","3.536,34","3.596,60","3.608,43","3.534,86","","-1,68%"
"11.04.2013","3.596,60","3.616,78","3.659,88","3.596,60","","-0,56%"
"10.04.2013","3.616,78","3.636,56","3.642,17","3.582,52","","-0,54%"
"09.04.2013","3.636,56","3.586,43","3.644,10","3.586,43","","1,40%"
"08.04.2013","3.586,43","3.534,79","3.592,89","3.452,69","","1,46%"
"03.04.2013","3.534,79","3.558,51","3.585,07","3.518,69","","-0,67%"
"02.04.2013","3.558,51","3.622,87","3.656,67","3.553,91","","-1,78%"
"01.04.2013","3.622,87","3.605,78","3.647,32","3.578,22","","0,47%"
"29.03.2013","3.605,78","3.630,64","3.655,65","3.604,07","","-0,43%"
"28.03.2013","3.621,26","3.676,58","3.676,58","3.597,85","","-1,50%"
"27.03.2013","3.676,58","3.652,91","3.700,84","3.637,73","","0,65%"
"26.03.2013","3.652,91","3.653,20","3.664,25","3.594,25","","-0,01%"
"25.03.2013","3.653,20","3.705,21","3.713,71","3.636,14","","-1,40%"
"22.03.2013","3.705,21","3.737,60","3.739,39","3.694,34","","-0,87%"
"21.03.2013","3.737,60","3.668,09","3.744,59","3.667,11","","1,89%"
"20.03.2013","3.668,09","3.594,11","3.668,09","3.580,08","","2,06%"
"19.03.2013","3.594,11","3.592,34","3.620,53","3.554,35","","0,05%"
"18.03.2013","3.592,34","3.593,06","3.650,33","3.585,17","","-0,02%"
"15.03.2013","3.593,06","3.551,42","3.659,34","3.551,42","","1,17%"
"14.03.2013","3.551,42","3.477,15","3.551,42","3.472,32","","2,14%"
"13.03.2013","3.477,15","3.541,28","3.541,28","3.459,48","","-1,81%"
"12.03.2013","3.541,28","3.646,30","3.655,49","3.498,00","","-2,88%"
"11.03.2013","3.646,30","3.636,64","3.676,26","3.609,93","","0,27%"
"08.03.2013","3.636,64","3.670,94","3.703,96","3.630,94","","-0,93%"
"07.03.2013","3.670,94","3.726,42","3.763,91","3.644,47","","-1,49%"
"06.03.2013","3.726,42","3.567,89","3.738,34","3.567,89","","4,44%"
"05.03.2013","3.567,89","3.458,22","3.568,29","3.446,56","","3,17%"
"04.03.2013","3.458,22","3.530,02","3.535,10","3.430,56","","-2,03%"
"01.03.2013","3.530,02","3.474,39","3.531,11","3.474,39","","1,60%"
"28.02.2013","3.474,39","3.396,77","3.476,41","3.396,77","","2,29%"
"27.02.2013","3.396,77","3.417,94","3.443,89","3.366,86","","-0,62%"
"26.02.2013","3.417,94","3.457,62","3.471,01","3.413,03","","-1,15%"
"25.02.2013","3.457,62","3.449,71","3.481,28","3.429,16","","0,23%"
"22.02.2013","3.449,71","3.446,42","3.474,29","3.441,84","","0,10%"
"21.02.2013","3.446,42","3.506,55","3.506,55","3.418,51","","-1,71%"
"20.02.2013","3.506,55","3.442,77","3.506,55","3.442,77","","1,85%"
"19.02.2013","3.442,77","3.510,21","3.520,39","3.434,10","","-1,92%"
"18.02.2013","3.510,21","3.486,55","3.518,30","3.471,16","","0,68%"
"08.02.2013","3.486,55","3.430,18","3.500,94","3.430,18","","1,64%"
"07.02.2013","3.430,18","3.401,30","3.431,78","3.395,01","","0,85%"
"06.02.2013","3.401,30","3.365,19","3.413,88","3.365,19","","1,07%"
"05.02.2013","3.365,19","3.314,04","3.365,19","3.307,79","","1,54%"
"04.02.2013","3.314,04","3.405,59","3.405,59","3.312,77","","-2,69%"
"01.02.2013","3.405,59","3.399,66","3.431,20","3.383,01","","0,17%"
"31.01.2013","3.399,66","3.422,55","3.422,55","3.385,53","","-0,67%"
"30.01.2013","3.422,55","3.382,10","3.424,65","3.375,62","","1,20%"
"29.01.2013","3.382,10","3.353,21","3.390,72","3.353,03","","0,86%"
"28.01.2013","3.353,21","3.286,50","3.353,21","3.286,50","","2,03%"
"25.01.2013","3.286,50","3.295,90","3.314,73","3.276,07","","-0,29%"
"24.01.2013","3.295,90","3.371,81","3.388,14","3.284,54","","-2,25%"
"23.01.2013","3.371,81","3.340,34","3.376,52","3.317,08","","0,94%"
"22.01.2013","3.340,34","3.385,48","3.385,48","3.324,80","","-1,33%"
"21.01.2013","3.385,48","3.390,83","3.426,27","3.367,30","","-0,16%"
"18.01.2013","3.390,83","3.357,70","3.405,51","3.351,82","","0,99%"
"17.01.2013","3.357,70","3.417,52","3.417,52","3.342,35","","-1,75%"
"16.01.2013","3.417,52","3.423,70","3.445,11","3.360,05","","-0,18%"
"15.01.2013","3.423,70","3.369,25","3.442,26","3.369,25","","1,62%"
"14.01.2013","3.369,25","3.230,69","3.373,19","3.221,82","","4,29%"
"11.01.2013","3.230,69","3.287,38","3.297,55","3.225,63","","-1,72%"
"10.01.2013","3.287,38","3.281,18","3.317,05","3.265,24","","0,19%"
"09.01.2013","3.281,18","3.220,58","3.296,39","3.207,13","","1,88%"
"08.01.2013","3.220,58","3.165,32","3.233,90","3.150,55","","1,75%"
"07.01.2013","3.165,32","3.148,06","3.172,89","3.119,43","","0,55%"
"04.01.2013","3.148,06","3.174,63","3.210,38","3.124,27","","-0,84%"
"31.12.2012","3.174,63","3.122,54","3.178,91","3.122,54","","1,67%"
"28.12.2012","3.122,54","3.076,46","3.122,54","3.076,46","","1,50%"
"27.12.2012","3.076,46","3.099,41","3.120,43","3.076,46","","-0,74%"
"26.12.2012","3.099,41","3.039,28","3.099,79","3.031,82","","1,98%"
"25.12.2012","3.039,28","2.979,48","3.049,61","2.970,93","","2,01%"
"24.12.2012","2.979,48","2.971,11","2.989,83","2.971,11","","0,28%"
"21.12.2012","2.971,11","2.963,86","2.997,11","2.953,08","","0,24%"
"20.12.2012","2.963,86","2.954,48","2.965,88","2.925,48","","0,32%"
"19.12.2012","2.954,48","2.933,42","2.964,09","2.924,47","","0,72%"
"18.12.2012","2.933,42","2.944,14","2.962,23","2.916,90","","-0,36%"
"17.12.2012","2.944,14","2.955,34","2.955,34","2.917,25","","-0,38%"
"14.12.2012","2.955,34","2.845,26","2.957,92","2.845,26","","3,87%"
"13.12.2012","2.845,26","2.875,83","2.875,83","2.840,78","","-1,06%"
"12.12.2012","2.875,83","2.891,53","2.891,61","2.853,78","","-0,54%"
"11.12.2012","2.891,53","2.906,95","2.906,95","2.881,38","","-0,53%"
"10.12.2012","2.906,95","2.871,99","2.909,38","2.868,57","","1,22%"
"07.12.2012","2.871,99","2.826,39","2.872,99","2.817,63","","1,61%"
"06.12.2012","2.826,39","2.832,57","2.863,18","2.813,38","","-0,22%"
"05.12.2012","2.832,57","2.730,29","2.849,73","2.730,29","","3,75%"
"04.12.2012","2.730,29","2.684,01","2.731,48","2.678,94","","1,72%"
"03.12.2012","2.684,01","2.749,80","2.761,27","2.678,20","","-2,39%"
"30.11.2012","2.749,80","2.712,67","2.750,94","2.710,21","","1,37%"
"29.11.2012","2.712,67","2.720,24","2.738,35","2.706,63","","-0,28%"
"28.11.2012","2.720,24","2.767,57","2.767,57","2.716,42","","-1,71%"
"27.11.2012","2.767,57","2.856,29","2.856,29","2.767,57","","-3,11%"
"26.11.2012","2.856,29","2.903,72","2.905,10","2.854,10","","-1,63%"
"23.11.2012","2.903,72","2.906,58","2.914,76","2.895,04","","-0,10%"
"22.11.2012","2.906,58","2.933,82","2.933,82","2.899,12","","-0,93%"
"21.11.2012","2.933,82","2.904,09","2.933,96","2.880,16","","1,02%"
"20.11.2012","2.904,09","2.912,50","2.924,22","2.899,53","","-0,29%"
"19.11.2012","2.912,50","2.922,75","2.923,47","2.871,74","","-0,35%"
"16.11.2012","2.922,75","2.966,43","2.966,43","2.904,88","","-1,47%"
"15.11.2012","2.966,43","3.023,83","3.023,83","2.965,42","","-1,90%"
"14.11.2012","3.023,83","3.002,07","3.024,05","2.978,97","","0,72%"
"13.11.2012","3.002,07","3.035,43","3.035,50","2.998,93","","-1,10%"
"12.11.2012","3.035,43","3.017,36","3.038,61","3.007,19","","0,60%"
"09.11.2012","3.017,36","3.025,75","3.033,85","3.004,73","","-0,28%"
"08.11.2012","3.025,75","3.106,02","3.106,02","3.025,75","","-2,58%"
"07.11.2012","3.106,02","3.108,36","3.121,91","3.095,83","","-0,08%"
"06.11.2012","3.108,36","3.134,64","3.134,64","3.074,61","","-0,84%"
"05.11.2012","3.134,64","3.114,94","3.136,21","3.105,36","","0,63%"
"02.11.2012","3.114,94","3.112,78","3.130,83","3.099,14","","0,07%"
"01.11.2012","3.112,78","3.071,82","3.120,76","3.071,82","","1,33%"
"31.10.2012","3.071,82","3.112,71","3.112,71","3.050,02","","-1,31%"
"30.10.2012","3.112,71","3.152,34","3.165,59","3.112,71","","-1,26%"
"29.10.2012","3.152,34","3.169,25","3.169,25","3.142,12","","-0,53%"
"26.10.2012","3.169,25","3.229,22","3.231,61","3.147,69","","-1,86%"
"25.10.2012","3.229,22","3.262,36","3.277,91","3.225,61","","-1,02%"
"24.10.2012","3.262,36","3.269,59","3.282,93","3.245,86","","-0,22%"
"23.10.2012","3.269,59","3.312,05","3.312,05","3.266,49","","-1,28%"
"22.10.2012","3.312,05","3.317,60","3.321,92","3.284,34","","-0,17%"
"19.10.2012","3.317,60","3.319,56","3.325,35","3.295,49","","-0,06%"
"18.10.2012","3.319,56","3.269,93","3.322,84","3.269,93","","1,52%"
"17.10.2012","3.269,93","3.272,21","3.278,37","3.225,80","","-0,07%"
"16.10.2012","3.272,21","3.294,18","3.298,44","3.247,89","","-0,67%"
"15.10.2012","3.294,18","3.377,53","3.377,53","3.294,18","","-2,47%"
"12.10.2012","3.377,53","3.417,30","3.447,11","3.362,28","","-1,16%"
"11.10.2012","3.417,30","3.470,66","3.470,66","3.410,75","","-1,54%"
"10.10.2012","3.470,66","3.446,71","3.478,16","3.424,77","","0,69%"
"09.10.2012","3.446,71","3.370,64","3.446,71","3.370,64","","2,26%"
"08.10.2012","3.370,64","3.379,92","3.412,21","3.352,50","","-0,27%"
"28.09.2012","3.379,92","3.304,00","3.379,92","3.285,39","","2,30%"
"27.09.2012","3.304,00","3.228,83","3.330,69","3.221,29","","2,33%"
"26.09.2012","3.228,83","3.300,34","3.306,04","3.221,60","","-2,17%"
"25.09.2012","3.300,34","3.343,62","3.343,62","3.295,14","","-1,29%"
"24.09.2012","3.343,62","3.288,93","3.353,90","3.259,20","","1,66%"
"21.09.2012","3.288,93","3.321,45","3.322,12","3.281,25","","-0,98%"
"20.09.2012","3.321,45","3.401,73","3.401,73","3.317,00","","-2,36%"
"19.09.2012","3.401,73","3.351,45","3.424,07","3.351,45","","1,50%"
"18.09.2012","3.351,45","3.360,10","3.376,16","3.335,64","","-0,26%"
"17.09.2012","3.360,10","3.466,79","3.466,79","3.360,09","","-3,08%"
"14.09.2012","3.466,79","3.457,25","3.495,68","3.429,90","","0,28%"
"13.09.2012","3.457,25","3.471,06","3.501,80","3.457,25","","-0,40%"
"12.09.2012","3.471,06","3.454,22","3.486,87","3.434,31","","0,49%"
"11.09.2012","3.454,22","3.462,66","3.462,66","3.433,95","","-0,24%"
"10.09.2012","3.462,66","3.441,34","3.474,47","3.441,34","","0,62%"
"07.09.2012","3.441,34","3.339,03","3.476,02","3.339,03","","3,06%"
"06.09.2012","3.339,03","3.309,75","3.339,03","3.302,22","","0,88%"
"05.09.2012","3.309,75","3.276,69","3.321,82","3.264,86","","1,01%"
"04.09.2012","3.276,69","3.322,12","3.329,75","3.272,73","","-1,37%"
"03.09.2012","3.322,12","3.278,47","3.327,12","3.258,17","","1,33%"
"31.08.2012","3.278,47","3.267,97","3.284,64","3.245,23","","0,32%"
"30.08.2012","3.267,97","3.289,55","3.294,53","3.218,19","","-0,66%"
"29.08.2012","3.289,55","3.293,96","3.316,64","3.262,77","","-0,13%"
"28.08.2012","3.293,96","3.295,17","3.313,92","3.262,96","","-0,04%"
"27.08.2012","3.295,17","3.399,01","3.399,01","3.288,56","","-3,06%"
"24.08.2012","3.399,01","3.452,23","3.459,31","3.391,01","","-1,54%"
"23.08.2012","3.452,23","3.442,35","3.460,08","3.423,13","","0,29%"
"22.08.2012","3.442,35","3.475,33","3.476,40","3.426,47","","-0,95%"
"21.08.2012","3.475,33","3.407,34","3.491,08","3.405,35","","2,00%"
"20.08.2012","3.407,34","3.407,96","3.416,04","3.359,65","","-0,02%"
"17.08.2012","3.407,96","3.434,13","3.437,91","3.373,19","","-0,76%"
"16.08.2012","3.434,13","3.453,63","3.456,68","3.427,46","","-0,56%"
"15.08.2012","3.453,63","3.494,37","3.494,37","3.451,16","","-1,17%"
"14.08.2012","3.494,37","3.469,55","3.494,37","3.427,35","","0,72%"
"13.08.2012","3.469,55","3.528,22","3.528,22","3.469,55","","-1,66%"
"10.08.2012","3.528,22","3.531,95","3.546,75","3.515,18","","-0,11%"
"09.08.2012","3.531,95","3.484,95","3.532,84","3.465,64","","1,35%"
"08.08.2012","3.484,95","3.498,97","3.511,83","3.467,70","","-0,40%"
"07.08.2012","3.498,97","3.466,83","3.498,97","3.464,16","","0,93%"
"06.08.2012","3.466,83","3.404,84","3.471,28","3.391,39","","1,82%"
"03.08.2012","3.404,84","3.355,49","3.404,84","3.352,44","","1,47%"
"02.08.2012","3.355,49","3.354,60","3.390,84","3.346,77","","0,03%"
"01.08.2012","3.354,60","3.299,69","3.370,78","3.299,69","","1,66%"
"31.07.2012","3.299,69","3.342,83","3.349,01","3.296,99","","-1,29%"
"30.07.2012","3.342,83","3.390,34","3.409,63","3.336,78","","-1,40%"
"27.07.2012","3.390,34","3.382,82","3.400,93","3.362,55","","0,22%"
"26.07.2012","3.382,82","3.386,95","3.416,42","3.380,79","","-0,12%"
"25.07.2012","3.386,95","3.413,70","3.413,70","3.378,05","","-0,78%"
"24.07.2012","3.413,70","3.393,06","3.430,44","3.380,66","","0,61%"
"23.07.2012","3.393,06","3.408,04","3.412,56","3.364,28","","-0,44%"
"20.07.2012","3.408,04","3.419,27","3.421,90","3.397,92","","-0,33%"
"19.07.2012","3.419,27","3.383,36","3.435,67","3.370,78","","1,06%"
"18.07.2012","3.383,36","3.389,45","3.389,45","3.326,17","","-0,18%"
"17.07.2012","3.389,45","3.393,90","3.393,90","3.343,16","","-0,13%"
"16.07.2012","3.393,90","3.564,54","3.564,54","3.386,51","","-4,79%"
"13.07.2012","3.564,54","3.600,59","3.606,48","3.553,89","","-1,00%"
"12.07.2012","3.600,59","3.548,29","3.614,69","3.531,40","","1,47%"
"11.07.2012","3.548,29","3.533,22","3.556,16","3.522,97","","0,43%"
"10.07.2012","3.533,22","3.579,46","3.579,46","3.504,79","","-1,29%"
"09.07.2012","3.579,46","3.653,66","3.653,66","3.578,15","","-2,03%"
"06.07.2012","3.653,66","3.584,10","3.658,57","3.560,61","","1,94%"
"05.07.2012","3.584,10","3.647,40","3.647,40","3.557,08","","-1,74%"
"04.07.2012","3.647,40","3.662,89","3.676,67","3.631,20","","-0,42%"
"03.07.2012","3.662,89","3.651,13","3.695,52","3.641,37","","0,32%"
"02.07.2012","3.651,13","3.636,98","3.659,34","3.629,35","","0,39%"
"29.06.2012","3.636,98","3.622,43","3.639,65","3.577,62","","0,40%"
"28.06.2012","3.622,43","3.668,88","3.693,32","3.620,46","","-1,27%"
"27.06.2012","3.668,88","3.678,24","3.717,31","3.664,04","","-0,25%"
"26.06.2012","3.678,24","3.686,81","3.686,81","3.625,70","","-0,23%"
"25.06.2012","3.686,81","3.756,49","3.756,49","3.686,81","","-1,85%"
"21.06.2012","3.756,49","3.818,60","3.818,60","3.742,50","","-1,63%"
"20.06.2012","3.818,60","3.795,67","3.844,54","3.795,67","","0,60%"
"19.06.2012","3.795,67","3.814,53","3.815,23","3.789,20","","-0,49%"
"18.06.2012","3.814,53","3.787,34","3.826,14","3.787,34","","0,72%"
"15.06.2012","3.787,34","3.789,40","3.810,08","3.746,36","","-0,05%"
"14.06.2012","3.789,40","3.785,41","3.816,19","3.777,49","","0,11%"
"13.06.2012","3.785,41","3.735,25","3.785,41","3.729,03","","1,34%"
"12.06.2012","3.735,25","3.787,58","3.787,58","3.735,11","","-1,38%"
"11.06.2012","3.787,58","3.700,46","3.787,58","3.700,46","","2,35%"
"08.06.2012","3.700,46","3.714,56","3.745,70","3.694,22","","-0,38%"
"07.06.2012","3.714,56","3.734,12","3.784,15","3.704,78","","-0,52%"
"06.06.2012","3.734,12","3.749,01","3.772,56","3.725,28","","-0,40%"
"05.06.2012","3.749,01","3.768,83","3.796,09","3.743,83","","-0,53%"
"04.06.2012","3.768,83","3.894,72","3.894,72","3.768,83","","-3,23%"
"01.06.2012","3.894,72","3.909,48","3.927,71","3.881,87","","-0,38%"
"31.05.2012","3.909,48","3.877,77","3.916,08","3.855,72","","0,82%"
"30.05.2012","3.877,77","3.896,10","3.896,10","3.871,32","","-0,47%"
"29.05.2012","3.896,10","3.836,87","3.900,63","3.836,80","","1,54%"
"28.05.2012","3.836,87","3.832,70","3.836,87","3.743,53","","0,11%"
"25.05.2012","3.832,70","3.879,08","3.879,08","3.826,85","","-1,20%"
"24.05.2012","3.879,08","3.878,07","3.914,25","3.862,87","","0,03%"
"23.05.2012","3.878,07","3.895,48","3.895,48","3.849,61","","-0,45%"
"22.05.2012","3.895,48","3.844,93","3.895,48","3.844,93","","1,31%"
"21.05.2012","3.844,93","3.861,58","3.880,17","3.820,45","","-0,43%"
"18.05.2012","3.861,58","3.946,68","3.946,68","3.850,61","","-2,16%"
"17.05.2012","3.946,68","3.906,31","3.957,74","3.892,47","","1,03%"
"16.05.2012","3.906,31","3.977,48","3.977,48","3.906,31","","-1,79%"
"15.05.2012","3.977,48","3.945,24","3.977,55","3.902,82","","0,82%"
"14.05.2012","3.945,24","3.984,74","4.015,28","3.942,35","","-0,99%"
"11.05.2012","3.984,74","4.031,14","4.038,82","3.982,40","","-1,15%"
"10.05.2012","4.031,14","4.043,55","4.068,38","4.025,36","","-0,31%"
"09.05.2012","4.043,55","4.107,53","4.107,53","4.026,44","","-1,56%"
"08.05.2012","4.107,53","4.120,60","4.120,60","4.064,00","","-0,32%"
"07.05.2012","4.120,60","4.066,71","4.120,60","4.055,68","","1,33%"
"04.05.2012","4.066,71","3.993,53","4.066,71","3.993,53","","1,83%"
"03.05.2012","3.993,53","3.983,82","4.001,37","3.970,82","","0,24%"
"02.05.2012","3.983,82","3.923,84","4.007,29","3.923,84","","1,53%"
"27.04.2012","3.923,84","3.959,01","3.959,01","3.905,95","","-0,89%"
"26.04.2012","3.959,01","3.981,44","3.989,36","3.935,56","","-0,56%"
"25.04.2012","3.981,44","3.966,45","3.986,24","3.922,96","","0,38%"
"24.04.2012","3.966,45","3.994,05","4.030,65","3.878,96","","-0,69%"
"23.04.2012","3.994,05","4.022,65","4.032,97","3.989,84","","-0,71%"
"20.04.2012","4.022,65","3.984,72","4.026,70","3.966,17","","0,95%"
"19.04.2012","3.984,72","3.968,29","4.009,24","3.966,62","","0,41%"
"18.04.2012","3.968,29","3.895,74","3.973,42","3.895,74","","1,86%"
"17.04.2012","3.895,74","3.937,46","3.947,33","3.895,74","","-1,06%"
"16.04.2012","3.937,46","3.960,23","3.962,92","3.921,27","","-0,57%"
"13.04.2012","3.960,23","3.926,73","3.980,75","3.926,73","","0,85%"
"12.04.2012","3.926,73","3.879,55","3.928,42","3.860,23","","1,22%"
"11.04.2012","3.879,55","3.866,79","3.885,63","3.823,95","","0,33%"
"10.04.2012","3.866,79","3.847,20","3.866,79","3.763,14","","-1,34%"
"05.04.2012","3.919,36","3.798,54","3.929,33","3.798,54","","3,18%"
"30.03.2012","3.798,54","3.775,15","3.805,13","3.765,17","","0,62%"
"29.03.2012","3.775,15","3.810,34","3.810,34","3.728,08","","-0,92%"
"28.03.2012","3.810,34","3.959,36","3.959,36","3.805,78","","-3,76%"
"27.03.2012","3.959,36","3.940,59","3.984,98","3.940,59","","0,48%"
"26.03.2012","3.940,59","3.968,29","3.977,61","3.915,93","","-0,70%"
"23.03.2012","3.968,29","4.038,50","4.038,50","3.955,33","","-1,74%"
"22.03.2012","4.038,50","4.080,74","4.080,74","4.012,27","","-1,04%"
"21.03.2012","4.080,74","4.104,42","4.140,38","4.019,13","","-0,58%"
"20.03.2012","4.104,42","4.212,87","4.212,87","4.103,59","","-2,57%"
"19.03.2012","4.212,87","4.163,11","4.213,60","4.145,56","","1,20%"
"16.03.2012","4.163,11","4.095,25","4.163,11","4.070,95","","1,66%"
"15.03.2012","4.095,25","4.097,86","4.139,22","4.027,35","","-0,06%"
"14.03.2012","4.097,86","4.285,49","4.311,74","4.072,00","","-4,38%"
"13.03.2012","4.285,49","4.213,69","4.285,69","4.210,17","","1,70%"
"12.03.2012","4.213,69","4.164,97","4.221,86","4.164,97","","1,17%"
"09.03.2012","4.164,97","4.111,56","4.164,97","4.108,19","","1,30%"
"08.03.2012","4.111,56","4.067,02","4.124,89","4.067,02","","1,10%"
"07.03.2012","4.067,02","4.078,17","4.115,14","4.028,40","","-0,27%"
"06.03.2012","4.078,17","4.119,07","4.119,89","4.062,01","","-0,99%"
"05.03.2012","4.119,07","4.145,78","4.168,08","4.115,31","","-0,64%"
"02.03.2012","4.145,78","4.067,51","4.145,78","4.067,51","","1,92%"
"01.03.2012","4.067,51","4.038,50","4.101,47","4.030,01","","0,72%"
"29.02.2012","4.038,50","4.096,76","4.098,40","4.033,48","","-1,42%"
"28.02.2012","4.096,76","4.139,10","4.144,18","4.058,44","","-1,02%"
"27.02.2012","4.139,10","4.114,04","4.204,05","4.114,04","","0,61%"
"24.02.2012","4.114,04","4.091,47","4.114,04","4.072,38","","0,55%"
"23.02.2012","4.091,47","4.101,89","4.116,44","4.053,02","","-0,25%"
"22.02.2012","4.101,89","4.001,00","4.101,89","3.998,37","","2,52%"
"21.02.2012","4.001,00","3.940,23","4.001,00","3.894,85","","1,54%"
"20.02.2012","3.940,23","3.927,99","4.010,00","3.927,99","","0,31%"
"17.02.2012","3.927,99","3.933,33","3.965,73","3.884,79","","-0,14%"
"16.02.2012","3.933,33","3.927,92","3.985,48","3.902,34","","0,14%"
"15.02.2012","3.927,92","3.837,19","3.928,73","3.837,19","","2,36%"
"14.02.2012","3.837,19","3.874,78","3.874,78","3.822,83","","-0,97%"
"13.02.2012","3.874,78","3.803,42","3.885,62","3.769,17","","1,88%"
"10.02.2012","3.803,42","3.790,79","3.822,70","3.775,99","","0,33%"
"09.02.2012","3.790,79","3.776,95","3.816,97","3.758,36","","0,37%"
"08.02.2012","3.776,95","3.683,39","3.776,95","3.668,05","","2,54%"
"07.02.2012","3.683,39","3.750,20","3.750,20","3.664,63","","-1,78%"
"06.02.2012","3.750,20","3.718,03","3.770,04","3.718,03","","0,87%"
"03.02.2012","3.718,03","3.642,86","3.734,88","3.625,41","","2,06%"
"02.02.2012","3.642,86","3.561,71","3.642,86","3.554,84","","2,28%"
"01.02.2012","3.561,71","3.565,83","3.610,99","3.547,28","","-0,12%"
"31.01.2012","3.565,83","3.557,14","3.572,52","3.527,54","","0,24%"
"30.01.2012","3.557,14","3.568,82","3.618,15","3.523,76","","-0,33%"
"20.01.2012","3.568,82","3.504,94","3.572,38","3.478,81","","1,82%"
"19.01.2012","3.504,94","3.557,21","3.605,23","3.473,48","","-1,47%"
"18.01.2012","3.557,21","3.678,29","3.692,29","3.544,66","","-3,29%"
"17.01.2012","3.678,29","3.511,38","3.678,29","3.464,07","","4,75%"
"16.01.2012","3.511,38","3.616,82","3.616,82","3.509,08","","-2,92%"
"13.01.2012","3.616,82","3.765,97","3.770,70","3.600,64","","-3,96%"
"12.01.2012","3.765,97","3.767,24","3.801,29","3.742,46","","-0,03%"
"11.01.2012","3.767,24","3.747,29","3.829,67","3.721,33","","0,53%"
"10.01.2012","3.747,29","3.605,51","3.747,29","3.596,41","","3,93%"
"09.01.2012","3.605,51","3.473,06","3.607,82","3.442,34","","3,81%"
"06.01.2012","3.473,06","3.485,79","3.488,38","3.393,05","","-0,37%"
"05.01.2012","3.485,79","3.632,38","3.632,38","3.469,69","","-4,04%"
"04.01.2012","3.632,38","3.741,27","3.773,40","3.628,46","","-2,91%"
